,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 34,2014-1-29
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 06,2014-1-29
2,2,LadyFinger/வெண்டைக்காய், 1, 32,2014-1-29
3,3,SnakeGuard/புடலங்காய், 1, 18,2014-1-29
4,4,BitterGourd/பாகற்காய், 1, 20,2014-1-29
5,5,Bottlegourd/சுரைக்காய், 1, 10,2014-1-29
6,6,Pumpkin/பூசணிக்காய், 1, 12,2014-1-29
7,7,Bean/அவரை, 1, 18,2014-1-29
8,8,ClusterBeans/கொத்தவரை, 1, 14,2014-1-29
9,9,Red Chillies/குண்டு மிளகாய், 1, 16,2014-1-29
10,10,Onion/வெங்காயம், 1, 18,2014-1-29
11,11,Pallari/பல்லாரி, 1, 18,2014-1-29
12,12,Ginger/இஞ்சி, 1, 90,2014-1-29
13,13,Potato/உருளைக்கிழங்கு, 1, 26,2014-1-29
14,14,Radish/முள்ளங்கி, 1, 14,2014-1-29
15,15,Mango/மாங்காய், 1, 40,2014-1-29
16,16,Cabbage/முட்டைக்கோஸ், 1, 12,2014-1-29
17,17,Carrot/கேரட், 1, 20,2014-1-29
18,18,Beetroot/பீட்ரூட், 1, 20,2014-1-29
19,19,Soybeans/சோயாபீன்ஸ், 1, 60,2014-1-29
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 32,2014-1-29
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 64,2014-1-29
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-1-29
23,23,Banana stem/வாழைத்தண்டு, 1, 07,2014-1-29
24,24,BananaFlower/வாழைப்பூ, 1, 07,2014-1-29
25,25,Curry leaves/கருவேப்பிலை, 1, 20,2014-1-29
26,26,Coriander leaves/மல்லி இலை, 1, 35,2014-1-29
27,27,Mint/புதினா, 1, 30,2014-1-29
28,28,GreensLeaves/கீரைக்கட்டு, 1, 8,2014-1-29
29,29,Garlic/பூண்டு, 1, 100-120,2014-1-29
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 188,2014-1-29
31,31,Papaya/ பப்பாளிப்பழம், 1, 20,2014-1-29
32,32,SavSav/ சவ்சவ், 1, 16,2014-1-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 26,2014-3-29
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 10,2014-3-29
2,2,LadyFinger/வெண்டைக்காய், 1, 34,2014-3-29
3,3,SnakeGuard/புடலங்காய், 1, 18,2014-3-29
4,4,BitterGourd/பாகற்காய், 1, 24,2014-3-29
5,5,Bottlegourd/சுரைக்காய், 1, 10,2014-3-29
6,6,Pumpkin/பூசணிக்காய், 1, 16,2014-3-29
7,7,Bean/அவரை, 1, 36,2014-3-29
8,8,ClusterBeans/கொத்தவரை, 1, 24,2014-3-29
9,9,Red Chillies/குண்டு மிளகாய், 1, 30,2014-3-29
10,10,Onion/வெங்காயம், 1, 16,2014-3-29
11,11,Pallari/பல்லாரி, 1, 14,2014-3-29
12,12,Ginger/இஞ்சி, 1, 130,2014-3-29
13,13,Potato/உருளைக்கிழங்கு, 1, 22,2014-3-29
14,14,Radish/முள்ளங்கி, 1, 14,2014-3-29
15,15,Mango/மாங்காய், 1, 30,2014-3-29
16,16,Cabbage/முட்டைக்கோஸ், 1, 10,2014-3-29
17,17,Carrot/கேரட், 1, 14,2014-3-29
18,18,Beetroot/பீட்ரூட், 1, 12,2014-3-29
19,19,Soybeans/சோயாபீன்ஸ், 1, 60,2014-3-29
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 50,2014-3-29
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 74,2014-3-29
22,22,Banana nut/வாழைக்காய், 1 piece, 04,2014-3-29
23,23,Banana stem/வாழைத்தண்டு, 1, 06,2014-3-29
24,24,BananaFlower/வாழைப்பூ, 1, 05,2014-3-29
25,25,Curry leaves/கருவேப்பிலை, 1, 30,2014-3-29
26,26,Coriander leaves/மல்லி இலை, 1, 32,2014-3-29
27,27,Mint/புதினா, 1, 25,2014-3-29
28,28,GreensLeaves/கீரைக்கட்டு, 1, 08,2014-3-29
29,29,Garlic/பூண்டு, 1, 60-120,2014-3-29
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 190,2014-3-29
31,31,Papaya/ பப்பாளிப்பழம், 1, 20,2014-3-29
32,32,SavSav/ சவ்சவ், 1, 22,2014-3-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 24,2014-4-29
1,1,Tomotto ottu, 1, 14,2014-4-29
2,2,LadyFinger, 1, 24,2014-4-29
3,3,SnakeGuard, 1, 32,2014-4-29
4,4,BitterGourd, 1, 36,2014-4-29
5,5,Bottlegourd, 1, 12,2014-4-29
6,6,Pumpkin, 1, 16,2014-4-29
7,7,Bean, 1, 44,2014-4-29
8,8,ClusterBeans, 1, 24,2014-4-29
9,9,Red Chillies, 1, 64,2014-4-29
10,10,Onion, 1, 22,2014-4-29
11,11,Pallari, 1, 18,2014-4-29
12,12,Ginger, 1, 130,2014-4-29
13,13,Potato, 1, 30,2014-4-29
14,14,Radish, 1, 14,2014-4-29
15,15,Mango, 1, 24,2014-4-29
16,16,Cabbage, 1, 12,2014-4-29
17,17,Carrot, 1, 28,2014-4-29
18,18,Beetroot, 1, 24,2014-4-29
19,19,Soybeans, 1, 96,2014-4-29
20,20,Drumstickbeans, 1, 54,2014-4-29
21,21,butterbeans, 1, –,2014-4-29
22,22,Banana nut, 1 piece, 03,2014-4-29
23,23,Banana stem, 1, 08,2014-4-29
24,24,BananaFlower, 1, 08,2014-4-29
25,25,Curry leaves, 1, 40,2014-4-29
26,26,Coriander leaves, 1, 35,2014-4-29
27,27,Mint, 1, 30,2014-4-29
28,28,GreensLeaves, 1, 8,2014-4-29
29,29,Garlic, 1, 100-120,2014-4-29
30,30,ButtonMushrooms, 1, 190,2014-4-29
31,31,Papaya, 1, 24,2014-4-29
32,32,SavSav, 1, 32,2014-4-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 20,2014-5-29
1,1,Tomotto ottu, 1, 14,2014-5-29
2,2,LadyFinger, 1, 18,2014-5-29
3,3,SnakeGuard, 1, 14,2014-5-29
4,4,BitterGourd, 1, 34,2014-5-29
5,5,Bottlegourd, 1, 12,2014-5-29
6,6,Pumpkin, 1, 16,2014-5-29
7,7,Bean, 1, 64,2014-5-29
8,8,ClusterBeans, 1, 16,2014-5-29
9,9,Red Chillies, 1, 36,2014-5-29
10,10,Onion, 1, 24,2014-5-29
11,11,Pallari, 1, 20,2014-5-29
12,12,Ginger, 1, 140,2014-5-29
13,13,Potato, 1, 30,2014-5-29
14,14,Radish, 1, 18,2014-5-29
15,15,Mango, 1, 16,2014-5-29
16,16,Cabbage, 1, 18,2014-5-29
17,17,Carrot, 1, 32,2014-5-29
18,18,Beetroot, 1, 26,2014-5-29
19,19,Soybeans, 1, 110,2014-5-29
20,20,Drumstickbeans, 1, 58,2014-5-29
21,21,butterbeans, 1, –,2014-5-29
22,22,Banana nut, 1 piece, 04,2014-5-29
23,23,Banana stem, 1, 10,2014-5-29
24,24,BananaFlower, 1, 6,2014-5-29
25,25,Curry leaves, 1, 40,2014-5-29
26,26,Coriander leaves, 1, 30,2014-5-29
27,27,Mint, 1, 25,2014-5-29
28,28,GreensLeaves, 1, 10,2014-5-29
29,29,Garlic, 1, 60-140,2014-5-29
30,30,ButtonMushrooms, 1, 180,2014-5-29
31,31,Papaya, 1, 20,2014-5-29
32,32,SavSav, 1, 30,2014-5-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 34,2014-7-29
1,1,Tomotto ottu, 1, 46,2014-7-29
2,2,Ladys Finger, 1, 30,2014-7-29
3,3,Snake Guard, 1, 28,2014-7-29
4,4,Bitter Gourd, 1, 44,2014-7-29
5,5,Bottle gourd, 1, 16,2014-7-29
6,6,Pumpkin, 1, 20,2014-7-29
7,7,Bean, 1, 60,2014-7-29
8,8,Cluster Beans, 1, 28,2014-7-29
9,9,Red Chilies, 1, 46,2014-7-29
10,10,Onion, 1, 36,2014-7-29
11,11,Pallari, 1, 36,2014-7-29
12,12,Ginger, 1, 100,2014-7-29
13,13,Potato, 1, 34,2014-7-29
14,14,Radish, 1, 24,2014-7-29
15,15,Mango, 1, 20,2014-7-29
16,16,Cabbage, 1, 26,2014-7-29
17,17,Carrot, 1, 50,2014-7-29
18,18,Beetroot, 1, 50,2014-7-29
19,19,Soybeans, 1, 70,2014-7-29
20,20,Drumstick beans, 1, 58,2014-7-29
21,21,butter beans, 1, –,2014-7-29
22,22,Banana nut, 1 piece, 4,2014-7-29
23,23,Banana stem, 1, 10,2014-7-29
24,24,Banana Flower, 1, 10,2014-7-29
25,25,Curry leaves, 1, 20,2014-7-29
26,26,Coriander leaves, 1, 30,2014-7-29
27,27,Mint, 1, 25,2014-7-29
28,28,Greens Leaves, 1, 10,2014-7-29
29,29,Garlic, 1, 70-130,2014-7-29
30,30,Button Mushrooms, 1, 196,2014-7-29
31,31,Papaya, 1, 20,2014-7-29
32,32,SavSav, 1, 30,2014-7-29
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 34,2014-1-30
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 06,2014-1-30
2,2,LadyFinger/வெண்டைக்காய், 1, 34,2014-1-30
3,3,SnakeGuard/புடலங்காய், 1, 18,2014-1-30
4,4,BitterGourd/பாகற்காய், 1, 24,2014-1-30
5,5,Bottlegourd/சுரைக்காய், 1, 12,2014-1-30
6,6,Pumpkin/பூசணிக்காய், 1, 12,2014-1-30
7,7,Bean/அவரை, 1, 24,2014-1-30
8,8,ClusterBeans/கொத்தவரை, 1, 16,2014-1-30
9,9,Red Chillies/குண்டு மிளகாய், 1, 18,2014-1-30
10,10,Onion/வெங்காயம், 1, 18,2014-1-30
11,11,Pallari/பல்லாரி, 1, 20,2014-1-30
12,12,Ginger/இஞ்சி, 1, 100,2014-1-30
13,13,Potato/உருளைக்கிழங்கு, 1, 26,2014-1-30
14,14,Radish/முள்ளங்கி, 1, 12,2014-1-30
15,15,Mango/மாங்காய், 1, 44,2014-1-30
16,16,Cabbage/முட்டைக்கோஸ், 1, 14,2014-1-30
17,17,Carrot/கேரட், 1, 20,2014-1-30
18,18,Beetroot/பீட்ரூட், 1, 18,2014-1-30
19,19,Soybeans/சோயாபீன்ஸ், 1, 66,2014-1-30
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 36,2014-1-30
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 70,2014-1-30
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-1-30
23,23,Banana stem/வாழைத்தண்டு, 1, 08,2014-1-30
24,24,BananaFlower/வாழைப்பூ, 1, 08,2014-1-30
25,25,Curry leaves/கருவேப்பிலை, 1, 20,2014-1-30
26,26,Coriander leaves/மல்லி இலை, 1, 30,2014-1-30
27,27,Mint/புதினா, 1, 30,2014-1-30
28,28,GreensLeaves/கீரைக்கட்டு, 1, 08,2014-1-30
29,29,Garlic/பூண்டு, 1, 100-130,2014-1-30
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 188,2014-1-30
31,31,Papaya/ பப்பாளிப்பழம், 1, 20,2014-1-30
32,32,SavSav/ சவ்சவ், 1, 14,2014-1-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 28,2014-3-30
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 08,2014-3-30
2,2,LadyFinger/வெண்டைக்காய், 1, 34,2014-3-30
3,3,SnakeGuard/புடலங்காய், 1, 16,2014-3-30
4,4,BitterGourd/பாகற்காய், 1, 24,2014-3-30
5,5,Bottlegourd/சுரைக்காய், 1, 12,2014-3-30
6,6,Pumpkin/பூசணிக்காய், 1, 14,2014-3-30
7,7,Bean/அவரை, 1, 36,2014-3-30
8,8,ClusterBeans/கொத்தவரை, 1, 24,2014-3-30
9,9,Red Chillies/குண்டு மிளகாய், 1, 32,2014-3-30
10,10,Onion/வெங்காயம், 1, 14,2014-3-30
11,11,Pallari/பல்லாரி, 1, 14,2014-3-30
12,12,Ginger/இஞ்சி, 1, 120,2014-3-30
13,13,Potato/உருளைக்கிழங்கு, 1, 22,2014-3-30
14,14,Radish/முள்ளங்கி, 1, 14,2014-3-30
15,15,Mango/மாங்காய், 1, 24,2014-3-30
16,16,Cabbage/முட்டைக்கோஸ், 1, 12,2014-3-30
17,17,Carrot/கேரட், 1, 18,2014-3-30
18,18,Beetroot/பீட்ரூட், 1, 14,2014-3-30
19,19,Soybeans/சோயாபீன்ஸ், 1, 64,2014-3-30
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 54,2014-3-30
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 76,2014-3-30
22,22,Banana nut/வாழைக்காய், 1 piece, 04,2014-3-30
23,23,Banana stem/வாழைத்தண்டு, 1, 08,2014-3-30
24,24,BananaFlower/வாழைப்பூ, 1, 06,2014-3-30
25,25,Curry leaves/கருவேப்பிலை, 1, 34,2014-3-30
26,26,Coriander leaves/மல்லி இலை, 1, 30,2014-3-30
27,27,Mint/புதினா, 1, 26,2014-3-30
28,28,GreensLeaves/கீரைக்கட்டு, 1, 08,2014-3-30
29,29,Garlic/பூண்டு, 1, 60-120,2014-3-30
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 190,2014-3-30
31,31,Papaya/ பப்பாளிப்பழம், 1, 20,2014-3-30
32,32,SavSav/ சவ்சவ், 1, 22,2014-3-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 24,2014-4-30
1,1,Tomotto ottu, 1, 16,2014-4-30
2,2,LadyFinger, 1, 24,2014-4-30
3,3,SnakeGuard, 1, 30,2014-4-30
4,4,BitterGourd, 1, 34,2014-4-30
5,5,Bottlegourd, 1, 10,2014-4-30
6,6,Pumpkin, 1, 18,2014-4-30
7,7,Bean, 1, 40,2014-4-30
8,8,ClusterBeans, 1, 24,2014-4-30
9,9,Red Chillies, 1, 60,2014-4-30
10,10,Onion, 1, 24,2014-4-30
11,11,Pallari, 1, 20,2014-4-30
12,12,Ginger, 1, 120,2014-4-30
13,13,Potato, 1, 30,2014-4-30
14,14,Radish, 1, 14,2014-4-30
15,15,Mango, 1, 24,2014-4-30
16,16,Cabbage, 1, 12,2014-4-30
17,17,Carrot, 1, 28,2014-4-30
18,18,Beetroot, 1, 24,2014-4-30
19,19,Soybeans, 1, 90,2014-4-30
20,20,Drumstickbeans, 1, 50,2014-4-30
21,21,butterbeans, 1, –,2014-4-30
22,22,Banana nut, 1 piece, 03,2014-4-30
23,23,Banana stem, 1, 08,2014-4-30
24,24,BananaFlower, 1, 08,2014-4-30
25,25,Curry leaves, 1, 35,2014-4-30
26,26,Coriander leaves, 1, 30,2014-4-30
27,27,Mint, 1, 30,2014-4-30
28,28,GreensLeaves, 1, 10,2014-4-30
29,29,Garlic, 1, 100-120,2014-4-30
30,30,ButtonMushrooms, 1, 188,2014-4-30
31,31,Papaya, 1, 26,2014-4-30
32,32,SavSav, 1, 30,2014-4-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 18,2014-5-30
1,1,Tomotto ottu, 1, 14,2014-5-30
2,2,LadyFinger, 1, 16,2014-5-30
3,3,SnakeGuard, 1, 14,2014-5-30
4,4,BitterGourd, 1, 30,2014-5-30
5,5,Bottlegourd, 1, 12,2014-5-30
6,6,Pumpkin, 1, 20,2014-5-30
7,7,Bean, 1, 60,2014-5-30
8,8,ClusterBeans, 1, 14,2014-5-30
9,9,Red Chillies, 1, 34,2014-5-30
10,10,Onion, 1, 24,2014-5-30
11,11,Pallari, 1, 20,2014-5-30
12,12,Ginger, 1, 130,2014-5-30
13,13,Potato, 1, 28,2014-5-30
14,14,Radish, 1, 14,2014-5-30
15,15,Mango, 1, 12,2014-5-30
16,16,Cabbage, 1, 16,2014-5-30
17,17,Carrot, 1, 30,2014-5-30
18,18,Beetroot, 1, 26,2014-5-30
19,19,Soybeans, 1, 120,2014-5-30
20,20,Drumstickbeans, 1, 54,2014-5-30
21,21,butterbeans, 1, –,2014-5-30
22,22,Banana nut, 1 piece, 03,2014-5-30
23,23,Banana stem, 1, 8,2014-5-30
24,24,BananaFlower, 1, 6,2014-5-30
25,25,Curry leaves, 1, 35,2014-5-30
26,26,Coriander leaves, 1, 30,2014-5-30
27,27,Mint, 1, 25,2014-5-30
28,28,GreensLeaves, 1, 10,2014-5-30
29,29,Garlic, 1, 60-140,2014-5-30
30,30,ButtonMushrooms, 1, 180,2014-5-30
31,31,Papaya, 1, 20,2014-5-30
32,32,SavSav, 1, 36,2014-5-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 58,2014-6-30
1,1,Tomotto ottu, 1, 15,2014-6-30
2,2,LadyFinger, 1, 36,2014-6-30
3,3,SnakeGuard, 1, 26,2014-6-30
4,4,BitterGourd, 1, 38,2014-6-30
5,5,Bottlegourd, 1, 14,2014-6-30
6,6,Pumpkin, 1, 16,2014-6-30
7,7,Bean, 1, 64,2014-6-30
8,8,ClusterBeans, 1, 24,2014-6-30
9,9,Red Chillies, 1, 36,2014-6-30
10,10,Onion, 1, 24,2014-6-30
11,11,Pallari, 1, 26,2014-6-30
12,12,Ginger, 1, 125,2014-6-30
13,13,Potato, 1, 34,2014-6-30
14,14,Radish, 1, 22,2014-6-30
15,15,Mango, 1, 14,2014-6-30
16,16,Cabbage, 1, 25,2014-6-30
17,17,Carrot, 1, 44,2014-6-30
18,18,Beetroot, 1, 34,2014-6-30
19,19,Soybeans, 1, 110,2014-6-30
20,20,Drumstickbeans, 1, 74,2014-6-30
21,21,butterbeans, 1, –,2014-6-30
22,22,Banana nut, 1 piece, 4,2014-6-30
23,23,Banana stem, 1, 8,2014-6-30
24,24,BananaFlower, 1, 8,2014-6-30
25,25,Curry leaves, 1, 20,2014-6-30
26,26,Coriander leaves, 1, 60,2014-6-30
27,27,Mint, 1, 30,2014-6-30
28,28,GreensLeaves, 1, 10,2014-6-30
29,29,Garlic, 1, 100-140,2014-6-30
30,30,ButtonMushrooms, 1, 190,2014-6-30
31,31,Papaya, 1, 20,2014-6-30
32,32,SavSav, 1, 30,2014-6-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 40,2014-7-30
1,1,Tomotto ottu, 1, 48,2014-7-30
2,2,Ladys Finger, 1, 30,2014-7-30
3,3,Snake Guard, 1, 26,2014-7-30
4,4,Bitter Gourd, 1, 44,2014-7-30
5,5,Bottle gourd, 1, 16,2014-7-30
6,6,Pumpkin, 1, 16,2014-7-30
7,7,Bean, 1, 70,2014-7-30
8,8,Cluster Beans, 1, 26,2014-7-30
9,9,Red Chilies, 1, 70,2014-7-30
10,10,Onion, 1, 36,2014-7-30
11,11,Pallari, 1, 36,2014-7-30
12,12,Ginger, 1, 150,2014-7-30
13,13,Potato, 1, 38,2014-7-30
14,14,Radish, 1, 26,2014-7-30
15,15,Mango, 1, 30,2014-7-30
16,16,Cabbage, 1, 24,2014-7-30
17,17,Carrot, 1, 48,2014-7-30
18,18,Beetroot, 1, 50,2014-7-30
19,19,Soybeans, 1, 90,2014-7-30
20,20,Drumstick beans, 1, 64,2014-7-30
21,21,butter beans, 1, –,2014-7-30
22,22,Banana nut, 1 piece, 4,2014-7-30
23,23,Banana stem, 1, 10,2014-7-30
24,24,Banana Flower, 1, 10,2014-7-30
25,25,Curry leaves, 1, 20,2014-7-30
26,26,Coriander leaves, 1, 25,2014-7-30
27,27,Mint, 1, 25,2014-7-30
28,28,Greens Leaves, 1, 10,2014-7-30
29,29,Garlic, 1, 70-130,2014-7-30
30,30,Button Mushrooms, 1, 196,2014-7-30
31,31,Papaya, 1, 24,2014-7-30
32,32,SavSav, 1, 32,2014-7-30
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 18,2014-6-30
1,Tomotto ottu, 1, 14,2014-6-30
2,LadyFinger, 1, 22,2014-6-30
3,SnakeGuard, 1, 24,2014-6-30
4,BitterGourd, 1, 30,2014-6-30
5,Bottlegourd, 1, 10,2014-6-30
6,Pumpkin, 1, 14,2014-6-30
7,Bean, 1, 64,2014-6-30
8,ClusterBeans, 1, 18,2014-6-30
9,Red Chillies, 1, 30,2014-6-30
10,Onion, 1, 24,2014-6-30
11,Pallari, 1, 20,2014-6-30
12,Ginger, 1, 120,2014-6-30
13,Potato, 1, 28,2014-6-30
14,Radish, 1, 18,2014-6-30
15,Mango, 1, 16,2014-6-30
16,Cabbage, 1, 18,2014-6-30
17,Carrot, 1, 30,2014-6-30
18,Beetroot, 1, 24,2014-6-30
19,Soybeans, 1, 120,2014-6-30
20,Drumstickbeans, 1, 56,2014-6-30
21,butterbeans, 1, –,2014-6-30
22,Banana nut, 1 piece, 04,2014-6-30
23,Banana stem, 1, 8,2014-6-30
24,BananaFlower, 1, 10,2014-6-30
25,Curry leaves, 1, 40,2014-6-30
26,Coriander leaves, 1, 35,2014-6-30
27,Mint, 1, 30,2014-6-30
28,GreensLeaves, 1, 10,2014-6-30
29,Garlic, 1, 100-120,2014-6-30
30,ButtonMushrooms, 1, 190,2014-6-30
31,Papaya, 1, 20,2014-6-30
32,SavSav, 1, 36,2014-6-30
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 60,2014-7-30
1,Tomotto ottu, 1, 18,2014-7-30
2,LadyFinger, 1, 34,2014-7-30
3,SnakeGuard, 1, 24,2014-7-30
4,BitterGourd, 1, 40,2014-7-30
5,Bottlegourd, 1, 14,2014-7-30
6,Pumpkin, 1, 16,2014-7-30
7,Bean, 1, 50,2014-7-30
8,ClusterBeans, 1, 24,2014-7-30
9,Red Chillies, 1, 50,2014-7-30
10,Onion, 1, 24,2014-7-30
11,Pallari, 1, 30,2014-7-30
12,Ginger, 1, 120,2014-7-30
13,Potato, 1, 36,2014-7-30
14,Radish, 1, 24,2014-7-30
15,Mango, 1, 16,2014-7-30
16,Cabbage, 1, 28,2014-7-30
17,Carrot, 1, 46,2014-7-30
18,Beetroot, 1, 36,2014-7-30
19,Soybeans, 1, 100,2014-7-30
20,Drumstickbeans, 1, 74,2014-7-30
21,butterbeans, 1, –,2014-7-30
22,Banana nut, 1 piece, 4,2014-7-30
23,Banana stem, 1, 8,2014-7-30
24,BananaFlower, 1, 6,2014-7-30
25,Curry leaves, 1, 20,2014-7-30
26,Coriander leaves, 1, 80,2014-7-30
27,Mint, 1, 25,2014-7-30
28,GreensLeaves, 1, 10,2014-7-30
29,Garlic, 1, 70-140,2014-7-30
30,ButtonMushrooms, 1, 180,2014-7-30
31,Papaya, 1, 20,2014-7-30
32,SavSav, 1, 40,2014-7-30
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Brinjal, 1, 34,2014-8-30
1,Tomotto ottu, 1, 38,2014-8-30
2,Ladys Finger, 1, 24,2014-8-30
3,Snake Guard, 1, 20,2014-8-30
4,Bitter Gourd, 1, 40,2014-8-30
5,Bottle gourd, 1, 20,2014-8-30
6,Pumpkin, 1, 20,2014-8-30
7,Bean, 1, 34,2014-8-30
8,Cluster Beans, 1, 20,2014-8-30
9,Red Chilies, 1, 50,2014-8-30
10,Onion, 1, 36,2014-8-30
11,Pallari, 1, 36,2014-8-30
12,Ginger, 1, 100,2014-8-30
13,Potato, 1, 38,2014-8-30
14,Radish, 1, 24,2014-8-30
15,Mango, 1, 30,2014-8-30
16,Cabbage, 1, 24,2014-8-30
17,Carrot, 1, 55,2014-8-30
18,Beetroot, 1, 55,2014-8-30
19,Soybeans, 1, 70,2014-8-30
20,Drumstick beans, 1, 60,2014-8-30
21,butter beans, 1, –,2014-8-30
22,Banana nut, 1 piece, 4,2014-8-30
23,Banana stem, 1, 8,2014-8-30
24,Banana Flower, 1, 6,2014-8-30
25,Curry leaves, 1, 20,2014-8-30
26,Coriander leaves, 1, 25,2014-8-30
27,Mint, 1, 25,2014-8-30
28,Greens Leaves, 1, 12,2014-8-30
29,Garlic, 1, 120-140,2014-8-30
30,Button Mushrooms, 1, 180,2014-8-30
31,Papaya, 1, 20,2014-8-30
32,SavSav, 1, 30,2014-8-30
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 34,2014-1-31
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 06,2014-1-31
2,2,LadyFinger/வெண்டைக்காய், 1, 36,2014-1-31
3,3,SnakeGuard/புடலங்காய், 1, 16,2014-1-31
4,4,BitterGourd/பாகற்காய், 1, 24,2014-1-31
5,5,Bottlegourd/சுரைக்காய், 1, 14,2014-1-31
6,6,Pumpkin/பூசணிக்காய், 1, 16,2014-1-31
7,7,Bean/அவரை, 1, 26,2014-1-31
8,8,ClusterBeans/கொத்தவரை, 1, 20,2014-1-31
9,9,Red Chillies/குண்டு மிளகாய், 1, 20,2014-1-31
10,10,Onion/வெங்காயம், 1, 20,2014-1-31
11,11,Pallari/பல்லாரி, 1, 20,2014-1-31
12,12,Ginger/இஞ்சி, 1, 100,2014-1-31
13,13,Potato/உருளைக்கிழங்கு, 1, 28,2014-1-31
14,14,Radish/முள்ளங்கி, 1, 16,2014-1-31
15,15,Mango/மாங்காய், 1, 40,2014-1-31
16,16,Cabbage/முட்டைக்கோஸ், 1, 14,2014-1-31
17,17,Carrot/கேரட், 1, 20,2014-1-31
18,18,Beetroot/பீட்ரூட், 1, 20,2014-1-31
19,19,Soybeans/சோயாபீன்ஸ், 1, 70,2014-1-31
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 36,2014-1-31
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 65,2014-1-31
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-1-31
23,23,Banana stem/வாழைத்தண்டு, 1, 10,2014-1-31
24,24,BananaFlower/வாழைப்பூ, 1, 10,2014-1-31
25,25,Curry leaves/கருவேப்பிலை, 1, 35,2014-1-31
26,26,Coriander leaves/மல்லி இலை, 1, 30,2014-1-31
27,27,Mint/புதினா, 1, 30,2014-1-31
